* T-Spice 13.00 Simulation	Fri Sep 06 19:27:02 2019	C:\Users\ARJUN\AppData\Local\Temp\TB_SRAM_6T_8BIT.sp
* Command line: tspice -o C:\Users\ARJUN\AppData\Local\Temp\TB_SRAM_6T_8BIT.out C:\Users\ARJUN\AppData\Local\Temp\TB_SRAM_6T_8BIT.sp 
* T-Spice Win32 13.00.20080321.01:01:33

*SEDIT: Alter blocks = 0

* Accuracy and Convergence options:
* numndset|dchold = 100
* 
* Timestep and Integration options:
*  relq|relchgtol = 0.0005
* 
* Model Evaluation options:
*            dcap = 2                    defnrb = 0 [sq]               defnrd = 0 [sq]
*          defnrs = 0 [sq]                 tnom = 25 [deg C]
* 
* General options:
*            temp = 25 [deg C]          threads = 4
* 
* Output options:
*           acout = 1                    ingold = 0
* 


*  Device and node counts:
*             MOSFETs - 64                MOSFET geometries - 4       
*                BJTs - 0                             JFETs - 0       
*             MESFETs - 0                            Diodes - 0       
*          Capacitors - 0                         Resistors - 0       
*           Inductors - 0                  Mutual inductors - 0       
*  Transmission lines - 0        Coupled transmission lines - 0       
*     Voltage sources - 10                  Current sources - 0       
*                VCVS - 0                              VCCS - 0       
*                CCVS - 0                              CCCS - 0       
*    V-control switch - 0                  I-control switch - 0       
*       Macro devices - 0        External C model instances - 0       
*         HDL devices - 0       
*         Subcircuits - 0              Subcircuit instances - 17      
*   Independent nodes - 280                  Boundary nodes - 11      
*         Total nodes - 291     


*SEDIT: Alter=0
*SEDIT: Analysis types DCOP 0 ACMODEL 0 AC 0 TRANSIENT 1 TRANSFER 0 NOISE 0 

*WEDIT: .tran   2e-006   3e-006
TRANSIENT ANALYSIS
Time<s>           v(WL)<V>   v(BL_1)<V>   v(BL_2)<V>    v(Q_1)<V>    v(Q_2)<V>   v(QB_1)<V>   v(QB_2)<V>
 1.260000e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8861e-001  3.8865e-001  8.1735e-003  7.9864e-003
 1.260288e-006  4.0000e-001  4.0000e-001  2.8475e-001  3.8859e-001  3.8822e-001  8.0418e-003  6.5273e-003
 1.261000e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8862e-001  2.9580e-001  8.0011e-003  4.3666e-002
 1.261355e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8863e-001  2.1653e-001  7.9940e-003  6.5349e-002
 1.261533e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8864e-001  1.7468e-001  7.9918e-003  7.5830e-002
 1.263313e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  1.3767e-002  7.9843e-003  3.1243e-001
 1.264203e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  7.8474e-003  7.9859e-003  3.8568e-001
 1.264648e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.2156e-003  7.9858e-003  3.8685e-001
 1.265833e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.5216e-003  7.9859e-003  3.8889e-001
 1.267686e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.1333e-003  7.9859e-003  3.8845e-001
 1.268613e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.4024e-003  7.9859e-003  3.8867e-001
 1.275107e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.2160e-003  7.9859e-003  3.8855e-001
 1.280000e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.3845e-003  7.9859e-003  3.8866e-001
 1.320000e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8818e-001  9.8638e-003  9.8967e-003  3.8820e-001
 1.321000e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.2196e-001  7.3221e-003  6.5141e-002  3.8919e-001
 1.321500e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.0992e-001  5.7732e-003  9.9561e-002  3.8856e-001
 1.323506e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.5429e-002  5.3435e-003  3.4458e-001  3.8856e-001
 1.324510e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.1358e-003  5.2903e-003  3.8792e-001  3.8860e-001
 1.325012e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.4177e-003  5.3094e-003  3.8849e-001  3.8861e-001
 1.326343e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.2489e-003  5.3023e-003  3.8860e-001  3.8860e-001
 1.331329e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.3544e-003  5.3077e-003  3.8862e-001  3.8861e-001
 1.333821e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.2670e-003  5.3031e-003  3.8859e-001  3.8860e-001
 1.340000e-006  4.0000e-001  0.0000e+000  2.1176e-014  5.3398e-003  5.3070e-003  3.8862e-001  3.8861e-001
 1.341000e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3096e-003  3.6232e-002  3.8861e-001  3.7790e-001
 1.341499e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3062e-003  4.7041e-002  3.8860e-001  3.5406e-001
 1.341749e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3056e-003  5.3320e-002  3.8860e-001  3.4020e-001
 1.344249e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3049e-003  1.9539e-001  3.8860e-001  9.1506e-002
 1.345499e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3053e-003  3.4112e-001  3.8860e-001  2.2964e-002
 1.346124e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3051e-003  3.7828e-001  3.8860e-001  1.3943e-002
 1.348073e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3052e-003  3.9099e-001  3.8860e-001  6.0544e-003
 1.358462e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3051e-003  3.8676e-001  3.8860e-001  9.7607e-003
 1.360000e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3052e-003  3.8872e-001  3.8860e-001  7.2879e-003
 1.361000e-006  0.0000e+000  4.0000e-001  4.0000e-001  6.1771e-003  3.8722e-001  3.8738e-001  6.7373e-003
 1.361500e-006  0.0000e+000  4.0000e-001  4.0000e-001  8.6016e-003  3.8817e-001  3.8832e-001  8.8319e-003
 1.365196e-006  0.0000e+000  4.0000e-001  4.0000e-001  9.8733e-003  3.8826e-001  3.8828e-001  9.8929e-003
 1.400000e-006  1.0588e-014  4.0000e-001  4.0000e-001  1.0112e-002  3.8817e-001  3.8814e-001  1.0081e-002
 1.401000e-006  4.0000e-001  4.0000e-001  4.0000e-001  4.6649e-002  3.8967e-001  3.4711e-001  1.0724e-002
 1.401500e-006  4.0000e-001  4.0000e-001  4.0000e-001  6.1305e-002  3.8877e-001  3.2148e-001  8.9015e-003
 1.403509e-006  4.0000e-001  4.0000e-001  4.0000e-001  2.9914e-001  3.8861e-001  6.0369e-002  8.0954e-003
 1.404513e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.7277e-001  3.8862e-001  1.5648e-002  7.9587e-003
 1.405016e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8281e-001  3.8865e-001  1.0628e-002  7.9885e-003
 1.406360e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8917e-001  3.8865e-001  7.5695e-003  7.9848e-003
 1.411442e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8834e-001  3.8865e-001  8.3125e-003  7.9868e-003
 1.413983e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8874e-001  3.8865e-001  7.7725e-003  7.9853e-003
 1.420000e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8861e-001  3.8865e-001  8.1735e-003  7.9864e-003
 1.420288e-006  4.0000e-001  4.0000e-001  2.8475e-001  3.8859e-001  3.8822e-001  8.0418e-003  6.5273e-003
 1.421000e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8862e-001  2.9580e-001  8.0011e-003  4.3666e-002
 1.421355e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8863e-001  2.1653e-001  7.9940e-003  6.5349e-002
 1.421533e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8864e-001  1.7468e-001  7.9918e-003  7.5830e-002
 1.423313e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  1.3767e-002  7.9843e-003  3.1243e-001
 1.424203e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  7.8474e-003  7.9859e-003  3.8568e-001
 1.424648e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.2156e-003  7.9858e-003  3.8685e-001
 1.425833e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.5216e-003  7.9859e-003  3.8889e-001
 1.427686e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.1333e-003  7.9859e-003  3.8845e-001
 1.428613e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.4024e-003  7.9859e-003  3.8867e-001
 1.435107e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.2160e-003  7.9859e-003  3.8855e-001
 1.440000e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.3845e-003  7.9859e-003  3.8866e-001
 1.441000e-006  2.1205e-014  2.1205e-014  0.0000e+000  3.8713e-001  6.1914e-003  6.9367e-003  3.8739e-001
 1.441500e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8810e-001  8.6034e-003  8.9215e-003  3.8832e-001
 1.445196e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8824e-001  9.8679e-003  9.9083e-003  3.8828e-001
 1.480000e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8817e-001  1.0105e-002  1.0078e-002  3.8815e-001
 1.481471e-006  4.0000e-001  0.0000e+000  0.0000e+000  8.8556e-002  6.7580e-003  1.1844e-001  3.8895e-001
 1.482207e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.9809e-002  5.5586e-003  2.7110e-001  3.8853e-001
 1.482575e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.3402e-002  5.2942e-003  3.3744e-001  3.8849e-001
 1.483433e-006  4.0000e-001  0.0000e+000  0.0000e+000  6.7276e-003  5.3221e-003  3.8568e-001  3.8861e-001
 1.485184e-006  4.0000e-001  0.0000e+000  0.0000e+000  4.6020e-003  5.2935e-003  3.8918e-001  3.8860e-001
 1.487657e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.8044e-003  5.3143e-003  3.8848e-001  3.8861e-001
 1.488893e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.0313e-003  5.2994e-003  3.8848e-001  3.8860e-001
 1.494958e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.5539e-003  5.3104e-003  3.8873e-001  3.8861e-001
 1.497990e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.1002e-003  5.3008e-003  3.8849e-001  3.8860e-001
 1.500000e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.4594e-003  5.3085e-003  3.8870e-001  3.8861e-001
 1.501000e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3241e-003  3.6233e-002  3.8862e-001  3.7790e-001
 1.501500e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3093e-003  4.7041e-002  3.8861e-001  3.5406e-001
 1.501750e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3067e-003  5.3320e-002  3.8861e-001  3.4020e-001
 1.504250e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3040e-003  1.9539e-001  3.8860e-001  9.1506e-002
 1.505500e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3059e-003  3.4112e-001  3.8861e-001  2.2964e-002
 1.506125e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3049e-003  3.7828e-001  3.8860e-001  1.3943e-002
 1.508073e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3054e-003  3.9099e-001  3.8860e-001  6.0545e-003
 1.518461e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3050e-003  3.8676e-001  3.8860e-001  9.7606e-003
 1.520000e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3053e-003  3.8872e-001  3.8860e-001  7.2875e-003
 1.521000e-006  7.4107e-014  4.0000e-001  4.0000e-001  6.1771e-003  3.8722e-001  3.8738e-001  6.7371e-003
 1.521499e-006  0.0000e+000  4.0000e-001  4.0000e-001  8.6016e-003  3.8817e-001  3.8832e-001  8.8318e-003
 1.525196e-006  0.0000e+000  4.0000e-001  4.0000e-001  9.8733e-003  3.8826e-001  3.8828e-001  9.8929e-003
 1.560000e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.0112e-002  3.8817e-001  3.8814e-001  1.0081e-002
 1.561000e-006  4.0000e-001  4.0000e-001  4.0000e-001  4.6649e-002  3.8967e-001  3.4711e-001  1.0724e-002
 1.561500e-006  4.0000e-001  4.0000e-001  4.0000e-001  6.1305e-002  3.8877e-001  3.2148e-001  8.9015e-003
 1.563509e-006  4.0000e-001  4.0000e-001  4.0000e-001  2.9914e-001  3.8861e-001  6.0369e-002  8.0954e-003
 1.564513e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.7277e-001  3.8862e-001  1.5648e-002  7.9587e-003
 1.565016e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8281e-001  3.8865e-001  1.0628e-002  7.9885e-003
 1.566360e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8917e-001  3.8865e-001  7.5695e-003  7.9848e-003
 1.571442e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8834e-001  3.8865e-001  8.3125e-003  7.9868e-003
 1.573983e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8874e-001  3.8865e-001  7.7725e-003  7.9853e-003
 1.580000e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8861e-001  3.8865e-001  8.1735e-003  7.9864e-003
 1.581000e-006  4.0000e-001  4.0000e-001  2.1205e-014  3.8862e-001  2.3045e-001  8.0107e-003  5.8785e-002
 1.581500e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8863e-001  1.1809e-001  7.9953e-003  9.2729e-002
 1.581750e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8864e-001  7.9539e-002  7.9918e-003  1.1606e-001
 1.584250e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8866e-001 -1.2041e-003  7.9834e-003  3.7146e-001
 1.585500e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  1.0361e-002  7.9863e-003  3.9353e-001
 1.586125e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  3.1469e-003  7.9858e-003  3.8769e-001
 1.588073e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  6.9123e-003  7.9860e-003  3.8948e-001
 1.598462e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  3.7987e-003  7.9858e-003  3.8777e-001
 1.600000e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  6.3494e-003  7.9860e-003  3.8925e-001
 1.601000e-006  4.2355e-014  4.2355e-014  0.0000e+000  3.8713e-001  6.4101e-003  6.9367e-003  3.8747e-001
 1.601500e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8810e-001  8.6798e-003  8.9215e-003  3.8833e-001
 1.605196e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8824e-001  9.8741e-003  9.9083e-003  3.8828e-001
 1.640000e-006  2.9117e-014  0.0000e+000  0.0000e+000  3.8817e-001  1.0099e-002  1.0078e-002  3.8815e-001
 1.641000e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.2160e-001  7.3543e-003  6.5256e-002  3.8915e-001
 1.641500e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.0966e-001  5.7833e-003  9.9724e-002  3.8853e-001
 1.643508e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.5397e-002  5.3449e-003  3.4467e-001  3.8856e-001
 1.644513e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.1354e-003  5.2901e-003  3.8795e-001  3.8860e-001
 1.645015e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.4152e-003  5.3095e-003  3.8849e-001  3.8861e-001
 1.646358e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.2495e-003  5.3023e-003  3.8860e-001  3.8860e-001
 1.651430e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.3540e-003  5.3077e-003  3.8862e-001  3.8861e-001
 1.653965e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.2671e-003  5.3031e-003  3.8859e-001  3.8860e-001
 1.660000e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.3396e-003  5.3070e-003  3.8862e-001  3.8861e-001
 1.660271e-006  4.0000e-001  0.0000e+000  1.0862e-001  5.3172e-003  2.3131e-002  3.8861e-001  3.9348e-001
 1.661000e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3072e-003  3.7793e-002  3.8860e-001  3.8442e-001
 1.661364e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3058e-003  4.3406e-002  3.8860e-001  3.6598e-001
 1.661546e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3055e-003  4.7088e-002  3.8860e-001  3.5484e-001
 1.663367e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3050e-003  1.0638e-001  3.8860e-001  1.7696e-001
 1.664278e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3052e-003  1.6294e-001  3.8860e-001  9.4684e-002
 1.664733e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3051e-003  2.2141e-001  3.8860e-001  6.3203e-002
 1.665865e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3052e-003  3.5871e-001  3.8860e-001  1.9060e-002
 1.667700e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3051e-003  3.9492e-001  3.8860e-001  6.7936e-003
 1.668618e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3052e-003  3.8880e-001  3.8860e-001  7.3742e-003
 1.675672e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3051e-003  3.8860e-001  3.8860e-001  8.5102e-003
 1.680000e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3052e-003  3.8862e-001  3.8860e-001  7.5473e-003
 1.720000e-006  0.0000e+000  4.0000e-001  4.0000e-001  9.8553e-003  3.8819e-001  3.8821e-001  9.8866e-003
 1.721000e-006  4.0000e-001  4.0000e-001  4.0000e-001  4.6502e-002  3.8970e-001  3.4737e-001  1.0688e-002
 1.721500e-006  4.0000e-001  4.0000e-001  4.0000e-001  6.1150e-002  3.8879e-001  3.2177e-001  8.8875e-003
 1.723507e-006  4.0000e-001  4.0000e-001  4.0000e-001  2.9839e-001  3.8861e-001  6.0733e-002  8.0932e-003
 1.724510e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.7248e-001  3.8863e-001  1.5775e-002  7.9588e-003
 1.725012e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8270e-001  3.8865e-001  1.0679e-002  7.9884e-003
 1.726344e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8915e-001  3.8865e-001  7.5746e-003  7.9848e-003
 1.731331e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8835e-001  3.8865e-001  8.3078e-003  7.9868e-003
 1.733825e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8873e-001  3.8865e-001  7.7654e-003  7.9853e-003
 1.740000e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8862e-001  3.8865e-001  8.1800e-003  7.9864e-003
 1.741000e-006  4.0000e-001  4.0000e-001  4.2355e-014  3.8862e-001  2.3045e-001  8.0121e-003  5.8785e-002
 1.741499e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8863e-001  1.1809e-001  7.9958e-003  9.2729e-002
 1.741749e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8864e-001  7.9540e-002  7.9920e-003  1.1606e-001
 1.744249e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8866e-001 -1.2041e-003  7.9832e-003  3.7146e-001
 1.745499e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  1.0361e-002  7.9863e-003  3.9353e-001
 1.746124e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  3.1469e-003  7.9858e-003  3.8769e-001
 1.748073e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  6.9123e-003  7.9860e-003  3.8948e-001
 1.758462e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  3.7987e-003  7.9858e-003  3.8777e-001
 1.760000e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  6.3494e-003  7.9860e-003  3.8925e-001
 1.775373e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8814e-001  9.6860e-003  9.7419e-003  3.8819e-001
 1.783060e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8821e-001  9.9762e-003  9.9855e-003  3.8822e-001
 1.800000e-006  7.9409e-015  0.0000e+000  0.0000e+000  3.8820e-001  1.0001e-002  1.0004e-002  3.8821e-001
 1.801000e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.2181e-001  7.3394e-003  6.5200e-002  3.8918e-001
 1.801500e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.0981e-001  5.7781e-003  9.9638e-002  3.8855e-001
 1.803507e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.5415e-002  5.3441e-003  3.4462e-001  3.8856e-001
 1.804511e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.1358e-003  5.2902e-003  3.8793e-001  3.8860e-001
 1.805013e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.4167e-003  5.3095e-003  3.8849e-001  3.8861e-001
 1.806349e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.2492e-003  5.3023e-003  3.8860e-001  3.8860e-001
 1.811368e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.3542e-003  5.3077e-003  3.8862e-001  3.8861e-001
 1.813877e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.2670e-003  5.3031e-003  3.8859e-001  3.8860e-001
 1.820000e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.3397e-003  5.3070e-003  3.8862e-001  3.8861e-001
 1.820271e-006  4.0000e-001  0.0000e+000  1.0863e-001  5.3172e-003  2.3133e-002  3.8861e-001  3.9348e-001
 1.821000e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3072e-003  3.7793e-002  3.8860e-001  3.8442e-001
 1.821364e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3058e-003  4.3405e-002  3.8860e-001  3.6598e-001
 1.8215463e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3055e-003  4.7087e-002  3.8860e-001  3.5484e-001
 1.823367e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3050e-003  1.0637e-001  3.8860e-001  1.7697e-001
 1.824277e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3052e-003  1.6292e-001  3.8860e-001  9.4699e-002
 1.824733e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3051e-003  2.2137e-001  3.8860e-001  6.3216e-002
 1.825864e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3052e-003  3.5870e-001  3.8860e-001  1.9062e-002
 1.827700e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3051e-003  3.9492e-001  3.8860e-001  6.7944e-003
 1.828618e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3052e-003  3.8880e-001  3.8860e-001  7.3735e-003
 1.835670e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3051e-003  3.8860e-001  3.8860e-001  8.5108e-003
 1.840000e-006  4.0000e-001  2.1176e-014  4.0000e-001  5.3052e-003  3.8862e-001  3.8860e-001  7.5468e-003
 1.841000e-006  3.1752e-014  4.0000e-001  4.0000e-001  6.1771e-003  3.8716e-001  3.8738e-001  6.8157e-003
 1.841500e-006  0.0000e+000  4.0000e-001  4.0000e-001  8.6016e-003  3.8814e-001  3.8832e-001  8.8681e-003
 1.845196e-006  0.0000e+000  4.0000e-001  4.0000e-001  9.8733e-003  3.8825e-001  3.8828e-001  9.8973e-003
 1.880000e-006  3.1764e-014  4.0000e-001  4.0000e-001  1.0112e-002  3.8818e-001  3.8814e-001  1.0077e-002
 1.881000e-006  4.0000e-001  4.0000e-001  4.0000e-001  4.6649e-002  3.8967e-001  3.4711e-001  1.0723e-002
 1.881500e-006  4.0000e-001  4.0000e-001  4.0000e-001  6.1305e-002  3.8877e-001  3.2148e-001  8.9011e-003
 1.883509e-006  4.0000e-001  4.0000e-001  4.0000e-001  2.9912e-001  3.8861e-001  6.0379e-002  8.0953e-003
 1.884513e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.7276e-001  3.8862e-001  1.5652e-002  7.9587e-003
 1.885015e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8281e-001  3.8865e-001  1.0630e-002  7.9885e-003
 1.886359e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8917e-001  3.8865e-001  7.5697e-003  7.9848e-003
 1.891437e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8834e-001  3.8865e-001  8.3123e-003  7.9868e-003
 1.893976e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8873e-001  3.8865e-001  7.7726e-003  7.9853e-003
 1.900000e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8861e-001  3.8865e-001  8.1734e-003  7.9864e-003
 1.900288e-006  4.0000e-001  4.0000e-001  2.8475e-001  3.8859e-001  3.8822e-001  8.0418e-003  6.5273e-003
 1.901000e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8862e-001  2.9580e-001  8.0011e-003  4.3666e-002
 1.901355e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8863e-001  2.1653e-001  7.9940e-003  6.5348e-002
 1.9015338e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8864e-001  1.7469e-001  7.9918e-003  7.5830e-002
 1.903313e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  1.3768e-002  7.9843e-003  3.1242e-001
 1.904203e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  7.8474e-003  7.9859e-003  3.8568e-001
 1.904648e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.2157e-003  7.9858e-003  3.8685e-001
 1.905833e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.5216e-003  7.9859e-003  3.8889e-001
 1.907686e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.1333e-003  7.9859e-003  3.8845e-001
 1.908613e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.4024e-003  7.9859e-003  3.8867e-001
 1.915107e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.2160e-003  7.9859e-003  3.8855e-001
 1.920000e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.3844e-003  7.9859e-003  3.8866e-001
 1.921000e-006  8.4710e-014  8.4710e-014  0.0000e+000  3.8713e-001  6.1914e-003  6.9367e-003  3.8739e-001
 1.921499e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8810e-001  8.6034e-003  8.9215e-003  3.8832e-001
 1.925196e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8824e-001  9.8679e-003  9.9083e-003  3.8828e-001
 1.960000e-006  7.1468e-014  0.0000e+000  0.0000e+000  3.8817e-001  1.0105e-002  1.0078e-002  3.8815e-001
 1.961000e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.2160e-001  7.3552e-003  6.5256e-002  3.8915e-001
 1.961499e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.0966e-001  5.7835e-003  9.9724e-002  3.8853e-001
