* T-Spice 13.00 Simulation	Fri Sep 06 19:03:46 2019	C:\Users\ARJUN\AppData\Local\Temp\TB_SRAM_6T.sp
* Command line: tspice -o C:\Users\ARJUN\AppData\Local\Temp\TB_SRAM_6T.out C:\Users\ARJUN\AppData\Local\Temp\TB_SRAM_6T.sp 
* T-Spice Win32 13.00.20080321.01:01:33

*SEDIT: Alter blocks = 0

* Accuracy and Convergence options:
* numndset|dchold = 100
* 
* Timestep and Integration options:
*  relq|relchgtol = 0.0005
* 
* Model Evaluation options:
*            dcap = 2                    defnrb = 0 [sq]               defnrd = 0 [sq]
*          defnrs = 0 [sq]                 tnom = 25 [deg C]
* 
* General options:
*            temp = 25 [deg C]          threads = 4
* 
* Output options:
*           acout = 1                    ingold = 0
* 


*  Device and node counts:
*             MOSFETs - 8                 MOSFET geometries - 4       
*                BJTs - 0                             JFETs - 0       
*             MESFETs - 0                            Diodes - 0       
*          Capacitors - 0                         Resistors - 0       
*           Inductors - 0                  Mutual inductors - 0       
*  Transmission lines - 0        Coupled transmission lines - 0       
*     Voltage sources - 3                   Current sources - 0       
*                VCVS - 0                              VCCS - 0       
*                CCVS - 0                              CCCS - 0       
*    V-control switch - 0                  I-control switch - 0       
*       Macro devices - 0        External C model instances - 0       
*         HDL devices - 0       
*         Subcircuits - 0              Subcircuit instances - 2       
*   Independent nodes - 35                   Boundary nodes - 4       
*         Total nodes - 39      


*SEDIT: Alter=0
*SEDIT: Analysis types DCOP 0 ACMODEL 0 AC 0 TRANSIENT 1 TRANSFER 0 NOISE 0 

*WEDIT: .tran   2e-009   3e-006
TRANSIENT ANALYSIS
Time<s>           v(WL)<V>     v(BL)<V>     v(QB)<V>      v(Q)<V>
 1.860000e-006  0.0000e+000  4.0000e-001  3.8821e-001  1.0003e-002
 1.860500e-006  2.0000e-001  4.0000e-001  3.8874e-001  1.1047e-002
 1.861000e-006  4.0000e-001  4.0000e-001  3.6341e-001  3.6277e-002
 1.861250e-006  4.0000e-001  4.0000e-001  3.4845e-001  4.4788e-002
 1.863750e-006  4.0000e-001  4.0000e-001  4.6436e-002  3.2391e-001
 1.865000e-006  4.0000e-001  4.0000e-001  9.5009e-003  3.8508e-001
 1.865625e-006  4.0000e-001  4.0000e-001  8.5255e-003  3.8773e-001
 1.869625e-006  4.0000e-001  4.0000e-001  7.6121e-003  3.8915e-001
 1.873625e-006  4.0000e-001  4.0000e-001  8.2699e-003  3.8839e-001
 1.877625e-006  4.0000e-001  4.0000e-001  7.7587e-003  3.8877e-001
 1.880000e-006  4.0000e-001  4.0000e-001  8.1561e-003  3.8865e-001
 1.880500e-006  2.0000e-001  2.0000e-001  4.5883e-003  3.8701e-001
 1.881000e-006  6.3560e-014  0.0000e+000  7.2874e-003  3.8740e-001
 1.881500e-006  0.0000e+000  0.0000e+000  9.0297e-003  3.8818e-001
 1.881750e-006  0.0000e+000  0.0000e+000  9.4684e-003  3.8831e-001
 1.884250e-006  0.0000e+000  0.0000e+000  1.0288e-002  3.8825e-001
 1.888250e-006  0.0000e+000  0.0000e+000  9.7817e-003  3.8814e-001
 1.892250e-006  0.0000e+000  0.0000e+000  1.0155e-002  3.8828e-001
 1.896250e-006  0.0000e+000  0.0000e+000  9.8731e-003  3.8814e-001
 1.900000e-006  0.0000e+000  0.0000e+000  1.0088e-002  3.8826e-001
 1.900500e-006  2.0000e-001  0.0000e+000  1.1070e-002  3.8871e-001
 1.901000e-006  4.0000e-001  0.0000e+000  4.0556e-002  3.2400e-001
 1.901250e-006  4.0000e-001  0.0000e+000  5.5387e-002  2.7358e-001
 1.903481e-006  4.0000e-001  0.0000e+000  3.3304e-001  2.3569e-002
 1.904596e-006  4.0000e-001  0.0000e+000  3.8777e-001  3.1668e-003
 1.905154e-006  4.0000e-001  0.0000e+000  3.8919e-001  5.9731e-003
 1.909154e-006  4.0000e-001  0.0000e+000  3.8813e-001  4.7051e-003
 1.913154e-006  4.0000e-001  0.0000e+000  3.8900e-001  5.8331e-003
 1.917154e-006  4.0000e-001  0.0000e+000  3.8827e-001  4.8340e-003
 1.920000e-006  4.0000e-001  0.0000e+000  3.8887e-001  5.6894e-003
 1.920500e-006  2.0000e-001  0.0000e+000  3.8764e-001  4.5713e-003
 1.921000e-006  0.0000e+000  0.0000e+000  3.8770e-001  7.2520e-003
 1.921500e-006  0.0000e+000  0.0000e+000  3.8833e-001  8.9827e-003
 1.925500e-006  0.0000e+000  0.0000e+000  3.8827e-001  9.9000e-003
 1.929500e-006  0.0000e+000  0.0000e+000  3.8819e-001  1.0043e-002
 1.933499e-006  0.0000e+000  0.0000e+000  3.8822e-001  9.9524e-003
 1.937499e-006  0.0000e+000  0.0000e+000  3.8821e-001  1.0014e-002
 1.940000e-006  0.0000e+000  3.1764e-014  3.8821e-001  9.9742e-003
 1.940500e-006  0.0000e+000  2.0000e-001  3.8821e-001  9.9872e-003
 1.941000e-006  0.0000e+000  4.0000e-001  3.8821e-001  9.9916e-003
 1.941250e-006  0.0000e+000  4.0000e-001  3.8821e-001  9.9926e-003
 1.9413750e-006  0.0000e+000  4.0000e-001  3.8821e-001  9.9929e-003
 1.942625e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9946e-003
 1.943250e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9953e-003
 1.946450e-006  0.0000e+000  4.0000e-001  3.8821e-001  9.9954e-003
 1.948051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9951e-003
 1.952051e-006  0.0000e+000  4.0000e-001  3.8821e-001  9.9954e-003
 1.956051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9951e-003
 1.960051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9954e-003
 1.964051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9952e-003
 1.968051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9954e-003
 1.972051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9952e-003
 1.976051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9954e-003
 1.980000e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9952e-003
 1.980500e-006  2.0000e-001  4.0000e-001  3.8875e-001  1.1046e-002
 1.981000e-006  4.0000e-001  4.0000e-001  3.6351e-001  3.6264e-002
 1.981250e-006  4.0000e-001  4.0000e-001  3.4855e-001  4.4761e-002
 1.983750e-006  4.0000e-001  4.0000e-001  4.6463e-002  3.2387e-001
 1.985000e-006  4.0000e-001  4.0000e-001  9.5046e-003  3.8507e-001
 1.985625e-006  4.0000e-001  4.0000e-001  8.5264e-003  3.8773e-001
 1.989625e-006  4.0000e-001  4.0000e-001  7.6117e-003  3.8915e-001
 1.993625e-006  4.0000e-001  4.0000e-001  8.2702e-003  3.8839e-001
 1.997625e-006  4.0000e-001  4.0000e-001  7.7585e-003  3.8877e-001
 2.000000e-006  4.0000e-001  4.0000e-001  8.1562e-003  3.8865e-001
 2.000499e-006  2.0000e-001  2.0000e-001  4.5883e-003  3.8701e-001
 2.001000e-006  1.0586e-013  0.0000e+000  7.2874e-003  3.8740e-001
 2.001499e-006  0.0000e+000  0.0000e+000  9.0297e-003  3.8818e-001
 2.001750e-006  0.0000e+000  0.0000e+000  9.4685e-003  3.8831e-001
 2.004249e-006  0.0000e+000  0.0000e+000  1.0288e-002  3.8825e-001
 2.008249e-006  0.0000e+000  0.0000e+000  9.7817e-003  3.8814e-001
 2.012249e-006  0.0000e+000  0.0000e+000  1.0155e-002  3.8828e-001
 2.016249e-006  0.0000e+000  0.0000e+000  9.8731e-003  3.8814e-001
 2.020000e-006  0.0000e+000  0.0000e+000  1.0088e-002  3.8826e-001
 2.020500e-006  2.0000e-001  0.0000e+000  1.1070e-002  3.8871e-001
 2.021000e-006  4.0000e-001  0.0000e+000  4.0556e-002  3.2400e-001
 2.021250e-006  4.0000e-001  0.0000e+000  5.5387e-002  2.7358e-001
 2.023481e-006  4.0000e-001  0.0000e+000  3.3304e-001  2.3569e-002
 2.024596e-006  4.0000e-001  0.0000e+000  3.8777e-001  3.1668e-003
 2.025154e-006  4.0000e-001  0.0000e+000  3.8919e-001  5.9731e-003
 2.029154e-006  4.0000e-001  0.0000e+000  3.8813e-001  4.7051e-003
 2.033154e-006  4.0000e-001  0.0000e+000  3.8900e-001  5.8331e-003
 2.037154e-006  4.0000e-001  0.0000e+000  3.8827e-001  4.8340e-003
 2.040000e-006  4.0000e-001  0.0000e+000  3.8887e-001  5.6894e-003
 2.040499e-006  2.0000e-001  2.0000e-001  3.8776e-001  5.0983e-003
 2.040750e-006  1.0000e-001  3.0000e-001  3.8795e-001  6.8320e-003
 2.041000e-006  8.9984e-014  4.0000e-001  3.8787e-001  8.0583e-003
 2.041475e-006  0.0000e+000  4.0000e-001  3.8830e-001  9.2594e-003
 2.041712e-006  0.0000e+000  4.0000e-001  3.8835e-001  9.5741e-003
 2.043972e-006  0.0000e+000  4.0000e-001  3.8822e-001  1.0205e-002
 2.045102e-006  0.0000e+000  4.0000e-001  3.8815e-001  9.9337e-003
 2.049102e-006  0.0000e+000  4.0000e-001  3.8825e-001  1.0045e-002
 2.051102e-006  0.0000e+000  4.0000e-001  3.8818e-001  9.9628e-003
 2.055102e-006  0.0000e+000  4.0000e-001  3.8823e-001  1.0022e-002
 2.059102e-006  0.0000e+000  4.0000e-001  3.8819e-001  9.9741e-003
 2.060000e-006  0.0000e+000  4.0000e-001  3.8821e-001  1.0003e-002
 2.060500e-006  2.0000e-001  4.0000e-001  3.8874e-001  1.1047e-002
 2.061000e-006  4.0000e-001  4.0000e-001  3.6341e-001  3.6277e-002
 2.061250e-006  4.0000e-001  4.0000e-001  3.4845e-001  4.4788e-002
 2.063750e-006  4.0000e-001  4.0000e-001  4.6436e-002  3.2391e-001
 2.065000e-006  4.0000e-001  4.0000e-001  9.5009e-003  3.8508e-001
 2.065625e-006  4.0000e-001  4.0000e-001  8.5255e-003  3.8773e-001
 2.069625e-006  4.0000e-001  4.0000e-001  7.6121e-003  3.8915e-001
 2.073625e-006  4.0000e-001  4.0000e-001  8.2699e-003  3.8839e-001
 2.077625e-006  4.0000e-001  4.0000e-001  7.7587e-003  3.8877e-001
 2.080000e-006  4.0000e-001  4.0000e-001  8.1561e-003  3.8865e-001
 2.080499e-006  2.0000e-001  2.0000e-001  4.5883e-003  3.8701e-001
 2.081000e-006  7.4107e-014  0.0000e+000  7.2874e-003  3.8740e-001
 2.081500e-006  0.0000e+000  0.0000e+000  9.0297e-003  3.8818e-001
 2.081750e-006  0.0000e+000  0.0000e+000  9.4684e-003  3.8831e-001
 2.084249e-006  0.0000e+000  0.0000e+000  1.0288e-002  3.8825e-001
 2.088249e-006  0.0000e+000  0.0000e+000  9.7817e-003  3.8814e-001
 2.092249e-006  0.0000e+000  0.0000e+000  1.0155e-002  3.8828e-001
 2.096249e-006  0.0000e+000  0.0000e+000  9.8731e-003  3.8814e-001
 2.100000e-006  0.0000e+000  0.0000e+000  1.0088e-002  3.8826e-001
 2.100500e-006  2.0000e-001  0.0000e+000  1.1070e-002  3.8871e-001
 2.101000e-006  4.0000e-001  0.0000e+000  4.0556e-002  3.2400e-001
 2.101250e-006  4.0000e-001  0.0000e+000  5.5387e-002  2.7358e-001
 2.103481e-006  4.0000e-001  0.0000e+000  3.3304e-001  2.3569e-002
 2.104596e-006  4.0000e-001  0.0000e+000  3.8777e-001  3.1668e-003
 2.105154e-006  4.0000e-001  0.0000e+000  3.8919e-001  5.9731e-003
 2.109154e-006  4.0000e-001  0.0000e+000  3.8813e-001  4.7051e-003
 2.113154e-006  4.0000e-001  0.0000e+000  3.8900e-001  5.8331e-003
 2.117154e-006  4.0000e-001  0.0000e+000  3.8827e-001  4.8340e-003
 2.120000e-006  4.0000e-001  0.0000e+000  3.8887e-001  5.6894e-003
 2.120500e-006  2.0000e-001  0.0000e+000  3.8764e-001  4.5713e-003
 2.121000e-006  6.3560e-014  0.0000e+000  3.8770e-001  7.2520e-003
 2.121500e-006  0.0000e+000  0.0000e+000  3.8833e-001  8.9827e-003
 2.125500e-006  0.0000e+000  0.0000e+000  3.8827e-001  9.9000e-003
 2.129499e-006  0.0000e+000  0.0000e+000  3.8819e-001  1.0043e-002
 2.133499e-006  0.0000e+000  0.0000e+000  3.8822e-001  9.9524e-003
 2.137499e-006  0.0000e+000  0.0000e+000  3.8821e-001  1.0014e-002
 2.140000e-006  0.0000e+000  0.0000e+000  3.8821e-001  9.9742e-003
 2.140499e-006  0.0000e+000  2.0000e-001  3.8821e-001  9.9872e-003
 2.141000e-006  0.0000e+000  4.0000e-001  3.8821e-001  9.9916e-003
 2.141250e-006  0.0000e+000  4.0000e-001  3.8821e-001  9.9926e-003
 2.1413750e-006  0.0000e+000  4.0000e-001  3.8821e-001  9.9929e-003
 2.142625e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9946e-003
 2.143250e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9953e-003
 2.146450e-006  0.0000e+000  4.0000e-001  3.8821e-001  9.9954e-003
 2.148051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9951e-003
 2.152051e-006  0.0000e+000  4.0000e-001  3.8821e-001  9.9954e-003
 2.156051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9951e-003
 2.160051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9954e-003
 2.164051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9952e-003
 2.168051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9954e-003
 2.172051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9952e-003
 2.176051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9954e-003
 2.180000e-006  1.0588e-014  4.0000e-001  3.8820e-001  9.9952e-003
 2.180500e-006  2.0000e-001  4.0000e-001  3.8875e-001  1.1046e-002
 2.181000e-006  4.0000e-001  4.0000e-001  3.6351e-001  3.6264e-002
 2.181250e-006  4.0000e-001  4.0000e-001  3.4855e-001  4.4761e-002
 2.183750e-006  4.0000e-001  4.0000e-001  4.6463e-002  3.2387e-001
 2.185000e-006  4.0000e-001  4.0000e-001  9.5046e-003  3.8507e-001
 2.185625e-006  4.0000e-001  4.0000e-001  8.5264e-003  3.8773e-001
 2.189625e-006  4.0000e-001  4.0000e-001  7.6117e-003  3.8915e-001
 2.193625e-006  4.0000e-001  4.0000e-001  8.2702e-003  3.8839e-001
 2.197625e-006  4.0000e-001  4.0000e-001  7.7585e-003  3.8877e-001
 2.200000e-006  4.0000e-001  4.0000e-001  8.1562e-003  3.8865e-001
 2.200500e-006  2.0000e-001  2.0000e-001  4.5883e-003  3.8701e-001
 2.201000e-006  2.0117e-013  8.4710e-014  7.2874e-003  3.8740e-001
 2.201499e-006  0.0000e+000  0.0000e+000  9.0297e-003  3.8818e-001
 2.201749e-006  0.0000e+000  0.0000e+000  9.4685e-003  3.8831e-001
 2.204249e-006  0.0000e+000  0.0000e+000  1.0288e-002  3.8825e-001
 2.208249e-006  0.0000e+000  0.0000e+000  9.7817e-003  3.8814e-001
 2.212249e-006  0.0000e+000  0.0000e+000  1.0155e-002  3.8828e-001
 2.216249e-006  0.0000e+000  0.0000e+000  9.8731e-003  3.8814e-001
 2.220000e-006  3.0440e-014  0.0000e+000  1.0088e-002  3.8826e-001
 2.220500e-006  2.0000e-001  0.0000e+000  1.1070e-002  3.8871e-001
 2.221000e-006  4.0000e-001  0.0000e+000  4.0556e-002  3.2400e-001
 2.221250e-006  4.0000e-001  0.0000e+000  5.5387e-002  2.7358e-001
 2.223481e-006  4.0000e-001  0.0000e+000  3.3304e-001  2.3569e-002
 2.224596e-006  4.0000e-001  0.0000e+000  3.8777e-001  3.1668e-003
 2.225154e-006  4.0000e-001  0.0000e+000  3.8919e-001  5.9731e-003
 2.229154e-006  4.0000e-001  0.0000e+000  3.8813e-001  4.7051e-003
 2.233154e-006  4.0000e-001  0.0000e+000  3.8900e-001  5.8331e-003
 2.237154e-006  4.0000e-001  0.0000e+000  3.8827e-001  4.8340e-003
 2.240000e-006  4.0000e-001  7.1468e-014  3.8887e-001  5.6894e-003
 2.240500e-006  2.0000e-001  2.0000e-001  3.8776e-001  5.0983e-003
 2.240749e-006  1.0000e-001  3.0000e-001  3.8795e-001  6.8320e-003
 2.241000e-006  1.8530e-013  4.0000e-001  3.8787e-001  8.0583e-003
 2.241475e-006  0.0000e+000  4.0000e-001  3.8830e-001  9.2594e-003
 2.241712e-006  0.0000e+000  4.0000e-001  3.8835e-001  9.5741e-003
 2.243972e-006  0.0000e+000  4.0000e-001  3.8822e-001  1.0205e-002
 2.245102e-006  0.0000e+000  4.0000e-001  3.8815e-001  9.9337e-003
 2.249102e-006  0.0000e+000  4.0000e-001  3.8825e-001  1.0045e-002
 2.251102e-006  0.0000e+000  4.0000e-001  3.8818e-001  9.9628e-003
 2.255102e-006  0.0000e+000  4.0000e-001  3.8823e-001  1.0022e-002
 2.259102e-006  0.0000e+000  4.0000e-001  3.8819e-001  9.9741e-003
 2.260000e-006  4.4999e-014  4.0000e-001  3.8821e-001  1.0003e-002
 2.260500e-006  2.0000e-001  4.0000e-001  3.8874e-001  1.1047e-002
 2.261000e-006  4.0000e-001  4.0000e-001  3.6341e-001  3.6277e-002
 2.261250e-006  4.0000e-001  4.0000e-001  3.4845e-001  4.4788e-002
 2.263750e-006  4.0000e-001  4.0000e-001  4.6436e-002  3.2391e-001
 2.265000e-006  4.0000e-001  4.0000e-001  9.5009e-003  3.8508e-001
 2.265625e-006  4.0000e-001  4.0000e-001  8.5255e-003  3.8773e-001
 2.269625e-006  4.0000e-001  4.0000e-001  7.6121e-003  3.8915e-001
 2.273625e-006  4.0000e-001  4.0000e-001  8.2699e-003  3.8839e-001
 2.277625e-006  4.0000e-001  4.0000e-001  7.7587e-003  3.8877e-001
 2.280000e-006  4.0000e-001  4.0000e-001  8.1561e-003  3.8865e-001
 2.280500e-006  2.0000e-001  2.0000e-001  4.5883e-003  3.8701e-001
 2.281000e-006  1.6942e-013  5.2958e-014  7.2874e-003  3.8740e-001
 2.281499e-006  0.0000e+000  0.0000e+000  9.0297e-003  3.8818e-001
 2.281750e-006  0.0000e+000  0.0000e+000  9.4684e-003  3.8831e-001
 2.284249e-006  0.0000e+000  0.0000e+000  1.0288e-002  3.8825e-001
 2.288249e-006  0.0000e+000  0.0000e+000  9.7817e-003  3.8814e-001
 2.292249e-006  0.0000e+000  0.0000e+000  1.0155e-002  3.8828e-001
 2.296249e-006  0.0000e+000  0.0000e+000  9.8731e-003  3.8814e-001
 2.300000e-006  5.8234e-014  0.0000e+000  1.0088e-002  3.8826e-001
 2.300500e-006  2.0000e-001  0.0000e+000  1.1070e-002  3.8871e-001
 2.301000e-006  4.0000e-001  0.0000e+000  4.0556e-002  3.2400e-001
 2.301250e-006  4.0000e-001  0.0000e+000  5.5387e-002  2.7358e-001
 2.303481e-006  4.0000e-001  0.0000e+000  3.3304e-001  2.3569e-002
 2.304596e-006  4.0000e-001  0.0000e+000  3.8777e-001  3.1668e-003
 2.305154e-006  4.0000e-001  0.0000e+000  3.8919e-001  5.9731e-003
 2.309154e-006  4.0000e-001  0.0000e+000  3.8813e-001  4.7051e-003
 2.313154e-006  4.0000e-001  0.0000e+000  3.8900e-001  5.8331e-003
 2.317154e-006  4.0000e-001  0.0000e+000  3.8827e-001  4.8340e-003
 2.320000e-006  4.0000e-001  0.0000e+000  3.8887e-001  5.6894e-003
 2.320500e-006  2.0000e-001  0.0000e+000  3.8764e-001  4.5713e-003
 2.321000e-006  0.0000e+000  0.0000e+000  3.8770e-001  7.2520e-003
 2.321500e-006  0.0000e+000  0.0000e+000  3.8833e-001  8.9827e-003
 2.325500e-006  0.0000e+000  0.0000e+000  3.8827e-001  9.9000e-003
 2.329500e-006  0.0000e+000  0.0000e+000  3.8819e-001  1.0043e-002
 2.333500e-006  0.0000e+000  0.0000e+000  3.8822e-001  9.9524e-003
 2.337499e-006  0.0000e+000  0.0000e+000  3.8821e-001  1.0014e-002
 2.340000e-006  0.0000e+000  3.1764e-014  3.8821e-001  9.9742e-003
 2.340500e-006  0.0000e+000  2.0000e-001  3.8821e-001  9.9872e-003
 2.341000e-006  0.0000e+000  4.0000e-001  3.8821e-001  9.9916e-003
 2.341250e-006  0.0000e+000  4.0000e-001  3.8821e-001  9.9926e-003
 2.3413750e-006  0.0000e+000  4.0000e-001  3.8821e-001  9.9929e-003
 2.342625e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9946e-003
 2.343250e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9953e-003
 2.346450e-006  0.0000e+000  4.0000e-001  3.8821e-001  9.9954e-003
 2.348051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9951e-003
 2.352051e-006  0.0000e+000  4.0000e-001  3.8821e-001  9.9954e-003
 2.356051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9951e-003
 2.360051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9954e-003
 2.364051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9952e-003
 2.368051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9954e-003
 2.372051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9952e-003
 2.376051e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9954e-003
 2.380000e-006  0.0000e+000  4.0000e-001  3.8820e-001  9.9952e-003
 2.380500e-006  2.0000e-001  4.0000e-001  3.8875e-001  1.1046e-002
 2.381000e-006  4.0000e-001  4.0000e-001  3.6351e-001  3.6264e-002
 2.381250e-006  4.0000e-001  4.0000e-001  3.4855e-001  4.4761e-002
 2.383750e-006  4.0000e-001  4.0000e-001  4.6463e-002  3.2387e-001
 2.385000e-006  4.0000e-001  4.0000e-001  9.5046e-003  3.8507e-001
 2.385625e-006  4.0000e-001  4.0000e-001  8.5264e-003  3.8773e-001
 2.389625e-006  4.0000e-001  4.0000e-001  7.6117e-003  3.8915e-001
 2.393625e-006  4.0000e-001  4.0000e-001  8.2702e-003  3.8839e-001
 2.397625e-006  4.0000e-001  4.0000e-001  7.7585e-003  3.8877e-001
 2.400000e-006  4.0000e-001  4.0000e-001  8.1562e-003  3.8865e-001
 2.400499e-006  2.0000e-001  2.0000e-001  4.5883e-003  3.8701e-001
 2.401000e-006  1.2707e-013  0.0000e+000  7.2874e-003  3.8740e-001
 2.401500e-006  0.0000e+000  0.0000e+000  9.0297e-003  3.8818e-001
 2.401749e-006  0.0000e+000  0.0000e+000  9.4685e-003  3.8831e-001
 2.404249e-006  0.0000e+000  0.0000e+000  1.0288e-002  3.8825e-001
 2.408249e-006  0.0000e+000  0.0000e+000  9.7817e-003  3.8814e-001
 2.412249e-006  0.0000e+000  0.0000e+000  1.0155e-002  3.8828e-001
 2.416249e-006  0.0000e+000  0.0000e+000  9.8731e-003  3.8814e-001
 2.420000e-006  0.0000e+000  0.0000e+000  1.0088e-002  3.8826e-001
 2.420500e-006  2.0000e-001  0.0000e+000  1.1070e-002  3.8871e-001
 2.421000e-006  4.0000e-001  0.0000e+000  4.0556e-002  3.2400e-001
 2.421250e-006  4.0000e-001  0.0000e+000  5.5387e-002  2.7358e-001
 2.423481e-006  4.0000e-001  0.0000e+000  3.3304e-001  2.3569e-002
 2.424596e-006  4.0000e-001  0.0000e+000  3.8777e-001  3.1668e-003
 2.425154e-006  4.0000e-001  0.0000e+000  3.8919e-001  5.9731e-003
 2.429154e-006  4.0000e-001  0.0000e+000  3.8813e-001  4.7051e-003
 2.433154e-006  4.0000e-001  0.0000e+000  3.8900e-001  5.8331e-003
 2.437154e-006  4.0000e-001  0.0000e+000  3.8827e-001  4.8340e-003
 2.440000e-006  4.0000e-001  0.0000e+000  3.8887e-001  5.6894e-003
 2.440500e-006  2.0000e-001  2.0000e-001  3.8776e-001  5.0983e-003
 2.440749e-006  1.0000e-001  3.0000e-001  3.8795e-001  6.8320e-003
 2.441000e-006  1.1113e-013  4.0000e-001  3.8787e-001  8.0583e-003
 2.441475e-006  0.0000e+000  4.0000e-001  3.8830e-001  9.2594e-003
 2.4417127e-006  0.0000e+000  4.0000e-001  3.8835e-001  9.5741e-003
 2.443972e-006  0.0000e+000  4.0000e-001  3.8822e-001  1.0205e-002
 2.445102e-006  0.0000e+000  4.0000e-001  3.8815e-001  9.9337e-003
 2.449102e-006  0.0000e+000  4.0000e-001  3.8825e-001  1.0045e-002
 2.451102e-006  0.0000e+000  4.0000e-001  3.8818e-001  9.9628e-003
 2.455102e-006  0.0000e+000  4.0000e-001  3.8823e-001  1.0022e-002
 2.459102e-006  0.0000e+000  4.0000e-001  3.8819e-001  9.9741e-003
 2.460000e-006  0.0000e+000  4.0000e-001  3.8821e-001  1.0003e-002
 2.460500e-006  2.0000e-001  4.0000e-001  3.8874e-001  1.1047e-002
 2.461000e-006  4.0000e-001  4.0000e-001  3.6341e-001  3.6277e-002
 2.461250e-006  4.0000e-001  4.0000e-001  3.4845e-001  4.4788e-002
 2.463750e-006  4.0000e-001  4.0000e-001  4.6436e-002  3.2391e-001
 2.465000e-006  4.0000e-001  4.0000e-001  9.5009e-003  3.8508e-001
 2.465625e-006  4.0000e-001  4.0000e-001  8.5255e-003  3.8773e-001
 2.469625e-006  4.0000e-001  4.0000e-001  7.6121e-003  3.8915e-001
 2.473625e-006  4.0000e-001  4.0000e-001  8.2699e-003  3.8839e-001
 2.477625e-006  4.0000e-001  4.0000e-001  7.7587e-003  3.8877e-001
 2.480000e-006  4.0000e-001  4.0000e-001  8.1561e-003  3.8865e-001
 2.480500e-006  2.0000e-001  2.0000e-001  4.5883e-003  3.8701e-001
 2.481000e-006  9.5313e-014  0.0000e+000  7.2874e-003  3.8740e-001
 2.481500e-006  0.0000e+000  0.0000e+000  9.0297e-003  3.8818e-001
 2.481749e-006  0.0000e+000  0.0000e+000  9.4684e-003  3.8831e-001
 2.484249e-006  0.0000e+000  0.0000e+000  1.0288e-002  3.8825e-001
 2.488249e-006  0.0000e+000  0.0000e+000  9.7817e-003  3.8814e-001
 2.492249e-006  0.0000e+000  0.0000e+000  1.0155e-002  3.8828e-001
 2.496249e-006  0.0000e+000  0.0000e+000  9.8731e-003  3.8814e-001
 2.500000e-006  0.0000e+000  0.0000e+000  1.0088e-002  3.8826e-001
 2.500500e-006  2.0000e-001  0.0000e+000  1.1070e-002  3.8871e-001
 2.501000e-006  4.0000e-001  0.0000e+000  4.0556e-002  3.2400e-001
 2.5012500e-006  4.0000e-001  0.0000e+000  5.5387e-002  2.7358e-001
 2.503481e-006  4.0000e-001  0.0000e+000  3.3304e-001  2.3569e-002
 2.504596e-006  4.0000e-001  0.0000e+000  3.8777e-001  3.1668e-003
 2.505154e-006  4.0000e-001  0.0000e+000  3.8919e-001  5.9731e-003
 2.509154e-006  4.0000e-001  0.0000e+000  3.8813e-001  4.7051e-003
 2.513154e-006  4.0000e-001  0.0000e+000  3.8900e-001  5.8331e-003
 2.517154e-006  4.0000e-001  0.0000e+000  3.8827e-001  4.8340e-003
 2.520000e-006  4.0000e-001  0.0000e+000  3.8887e-001  5.6894e-003
 2.520500e-006  2.0000e-001  0.0000e+000  3.8764e-001  4.5713e-003
 2.521000e-006  8.4710e-014  0.0000e+000  3.8770e-001  7.2520e-003
 2.521500e-006  0.0000e+000  0.0000e+000  3.8833e-001  8.9827e-003
 2.525500e-006  0.0000e+000  0.0000e+000  3.8827e-001  9.9000e-003
 2.529499e-006  0.0000e+000  0.0000e+000  3.8819e-001  1.0043e-002
 2.533499e-006  0.0000e+000  0.0000e+000  3.8822e-001  9.9524e-003
 2.537499e-006  0.0000e+000  0.0000e+000  3.8821e-001  1.0014e-002
 2.540000e-006  0.0000e+000  0.0000e+000  3.8821e-001  9.9742e-003
